gene_u,gene_v,score
G85,G117,0.9
G53,G137,0.7259814289037886
G391,G184,0.7385224960663317
G257,G275,0.8796070410456261
G174,G162,0.9434711894125314
G361,G368,0.9387993565631704
G144,G120,0.945522080756833
G79,G31,0.9
G262,G245,0.9
G36,G181,0.8947308861784552
G137,G125,0.805603330435025
G153,G139,0.7845043075483792
G126,G155,0.9
G16,G330,0.9
G280,G230,0.8470768266117865
G313,G75,0.7900591024217958
G304,G161,0.8661237790186127
G61,G160,0.9
G194,G221,0.8446050033757581
G187,G115,0.9
G55,G194,0.7992522206405627
G199,G191,0.8186746070217557
G177,G259,0.9
G61,G271,0.7613601183672074
G349,G300,0.7664243738507704
G378,G278,0.9
G95,G267,0.9
G144,G13,0.8371051410884172
G247,G223,0.9
G353,G125,0.7129565996621826
G150,G99,0.8220193465679078
G343,G303,0.905418832072108
G390,G284,0.7817765159676504
G99,G91,0.9
G81,G351,0.8309734219589633
G158,G106,0.9175454373392612
G170,G159,0.8608659682286917
G355,G41,0.9
G117,G259,0.8662395073117357
G30,G211,0.9
G251,G352,0.7531412231006309
G70,G81,0.7480331760104445
G189,G23,0.9
G101,G35,0.8540828043739914
G290,G286,0.8635011265892442
G361,G152,0.9
G128,G221,0.8228560166663063
G299,G111,0.7647781267926276
G199,G78,0.7310685811853406
G77,G53,0.8004632872421347
G63,G234,0.9173139245213324
G362,G207,0.8780706634336943
G280,G347,0.8558012769489931
G264,G370,0.7731525392479376
G297,G40,0.8464894966799767
G316,G79,0.7002601614141684
G144,G93,0.7061247789836267
G128,G370,0.8090568335660215
G375,G205,0.9
G216,G225,0.9
G45,G345,0.9325093535087624
G313,G200,0.7731631907578768
G166,G186,0.9
G46,G247,0.7090728892253504
G62,G134,0.7156544256761406
G170,G16,0.8041786972661933
G320,G262,0.7209554829673996
G34,G185,0.9359930273506296
G339,G276,0.9
G10,G250,0.8818309148497772
G391,G221,0.8488271058055531
G193,G73,0.916462606176638
G192,G355,0.9
G123,G137,0.8194465102616308
G233,G184,0.8086924085163018
G9,G94,0.9279782185262524
G357,G7,0.9
G385,G371,0.8134052340033108
G95,G290,0.7197735130713508
G282,G156,0.9
G243,G53,0.9
G128,G118,0.9188136371532648
G343,G306,0.9
G377,G53,0.9
G275,G77,0.9157444998380287
G194,G115,0.9
G387,G55,0.9
G102,G273,0.9
G341,G385,0.7793391977529267
G104,G290,0.9
G143,G229,0.8992104480190547
G58,G384,0.9
G106,G74,0.9
G185,G218,0.7692339165402298
G132,G174,0.7458878939958279
G292,G131,0.9
G333,G179,0.8909285535260463
G118,G385,0.9
G84,G117,0.7049903319268307
G383,G158,0.9
G275,G156,0.7705466056065554
G23,G56,0.9
G344,G345,0.9201391688957256
G90,G44,0.9
G131,G297,0.9
G251,G159,0.7391492533855006
G112,G237,0.7819445968206566
G389,G212,0.9
G104,G387,0.847844108807964
G286,G91,0.7978008888299675
G126,G119,0.7369627289104489
G75,G312,0.7421223018508369
G341,G234,0.7564762824944075
G284,G377,0.8400000861324565
G177,G368,0.9
G399,G305,0.9
G384,G149,0.7553958731117866
G142,G237,0.8154556109353092
G358,G71,0.9
G395,G196,0.8171964312395683
G295,G69,0.9
G352,G55,0.9
G297,G102,0.9
G107,G313,0.7031666338072831
G262,G199,0.7467516353405295
G245,G222,0.8994105644634317
G115,G378,0.8580871770593972
G62,G366,0.9
G2,G321,0.78593646281799
G23,G69,0.9
G140,G301,0.920404329832203
G73,G399,0.9471868268423402
G334,G388,0.863711641875882
G378,G346,0.7740014163123388
G370,G387,0.7375596020129042
G291,G251,0.9
G212,G375,0.7902804621903251
G378,G150,0.9
G347,G133,0.8517533646494916
G391,G91,0.7958944834448903
G225,G295,0.9025665216405174
G91,G333,0.917331017888028
G39,G1,0.9
G105,G324,0.8860586897298446
G106,G229,0.9
G309,G367,0.9
G25,G300,0.7559750635622874
G23,G286,0.9
G74,G340,0.7541822095214683
G162,G207,0.8310924886051936
G95,G28,0.7771698576670116
G14,G60,0.9
G242,G295,0.7848220112448379
G323,G9,0.7131377027272212
G12,G360,0.9
G115,G365,0.9
G352,G70,0.94936131765093
G130,G212,0.807958310485823
G73,G125,0.7009536229964443
G275,G55,0.7665460089990451
G270,G148,0.9
G394,G94,0.8215451441230225
G318,G236,0.9
G130,G124,0.93820591045317
G324,G112,0.9396738121563584
G231,G210,0.9
G48,G18,0.7695272501818401
G50,G325,0.9096103213515868
G318,G275,0.9
G214,G42,0.9
G320,G362,0.7336989026399423
G283,G212,0.9
G128,G270,0.8521077972615247
G314,G282,0.7118788793758646
G0,G332,0.9474187169070274
G256,G382,0.9117065684760216
G211,G187,0.7547059321657266
G203,G111,0.8540513095569716
