gene_u,gene_v,score
G236,G237,0.8005567466317222
G237,G238,0.7759559768080417
G238,G239,0.8466221921699577
G239,G240,0.7124704552511367
G240,G241,0.9016089222124848
G241,G242,0.7734464087311845
G242,G243,0.9
G243,G244,0.9
G244,G245,0.7360529773546105
G245,G246,0.9400533829903258
G246,G247,0.931975111477192
G247,G248,0.7564762824944075
G248,G249,0.929721651463446
G249,G250,0.7382885886795392
G250,G251,0.8337523300115104
G251,G252,0.7709058131097978
G252,G253,0.9
G253,G254,0.9
G254,G255,0.8852371740401115
G255,G256,0.7088956394967318
G256,G257,0.9
G257,G258,0.7537678588839152
G258,G259,0.9
G259,G260,0.771341161054637
G260,G261,0.9
G261,G262,0.909194640570695
G262,G263,0.9
G263,G264,0.7566675039827468
G264,G265,0.9
G265,G266,0.8314984144038436
G266,G267,0.790251497010404
G267,G268,0.9
G268,G269,0.8994931933580311
G269,G270,0.7878245155796286
G270,G271,0.9
G271,G272,0.7031666338072831
G272,G273,0.8548391734103034
G273,G274,0.9
G274,G275,0.943888654872778
G275,G276,0.7279634504687806
G276,G277,0.8943088881029062
G277,G278,0.7798970863231929
G278,G279,0.812106802111424
G279,G280,0.7338241218117444
G280,G281,0.7948101399107562
G281,G282,0.8187908103112562
G282,G283,0.7553958731117866
G283,G284,0.7132723396896401
G284,G285,0.9
G285,G286,0.9488538394692678
G286,G287,0.9
G287,G288,0.7692339165402298
G288,G289,0.9
G289,G290,0.9062045184352346
G290,G291,0.9
G291,G292,0.8367591623320051
G292,G293,0.9143192977187174
G293,G294,0.8486635395438722
G294,G295,0.8996278509596158
G295,G296,0.7716707748575937
G296,G297,0.7750979110193128
G297,G298,0.9
G298,G299,0.9
G299,G300,0.7040018812661122
G300,G301,0.9
G301,G302,0.917331017888028
G302,G303,0.8613802362343015
G303,G304,0.7704630067733311
G304,G305,0.9
G305,G306,0.9
G306,G307,0.8448586112199769
G307,G308,0.9
G308,G309,0.9
G309,G310,0.9188136371532648
G310,G311,0.7945494407079963
G311,G312,0.7793391977529267
G312,G313,0.9
G313,G314,0.9
G314,G315,0.7882417550916597
G315,G316,0.9
G316,G317,0.9
G317,G318,0.8699809695819987
G318,G319,0.7398482821961792
G319,G320,0.8394628514148073
G320,G321,0.9
G321,G322,0.9
G322,G323,0.7431134631900742
G323,G324,0.9157444998380287
G324,G325,0.8537444673134159
G325,G326,0.8419065118518556
G326,G327,0.9
G327,G328,0.7582154651052706
G328,G329,0.9131638942227144
G329,G330,0.8580573601338454
G330,G331,0.7397541627242902
G331,G332,0.8540513095569716
G332,G333,0.8308374744934186
G333,G334,0.8147517273777964
G334,G335,0.8780892405163832
G335,G336,0.858305573519413
G336,G337,0.9150403374548796
G337,G338,0.866136451693899
G338,G339,0.9
G339,G340,0.9
G340,G341,0.9
G341,G342,0.9
G342,G343,0.9096015939261114
G343,G344,0.9
G344,G345,0.9
G345,G346,0.9
G346,G347,0.7696998594432736
G347,G348,0.892734241882313
G348,G349,0.8984222057431172
G349,G350,0.9
G350,G351,0.8194224980130745
G351,G352,0.908839064715522
G352,G353,0.9312058767412056
G353,G354,0.9
G354,G355,0.75719677819945
G355,G356,0.7671602542408247
G356,G357,0.9
G357,G358,0.774709276127598
G358,G359,0.9
G359,G360,0.9
G360,G361,0.821068436718278
G361,G362,0.849605900132729
G362,G363,0.9
G363,G364,0.9
G364,G365,0.8425928087493183
G365,G366,0.7092161566092758
G366,G367,0.7622057954002248
G367,G368,0.9
G368,G369,0.9
G369,G370,0.9
G370,G371,0.9
G371,G372,0.9132480642922488
G372,G373,0.7301415262221712
G373,G374,0.9
G374,G375,0.7063315957959748
G375,G376,0.8731427013555884
G376,G377,0.8365016485739913
G377,G378,0.8967501824082278
G378,G379,0.8662395073117357
G379,G380,0.9
G380,G381,0.9422045178484164
G381,G382,0.8360612540130988
G382,G383,0.7394378521007018
G383,G384,0.8418025139662759
G384,G385,0.851644136188443
G385,G386,0.7211761392265434
G386,G387,0.9246914228475238
G387,G388,0.9325671362864958
G388,G389,0.8041786972661933
G389,G390,0.9
G390,G391,0.9
G391,G392,0.9
G392,G393,0.7854621015765009
G393,G394,0.9
G394,G395,0.7864970064647591
G395,G396,0.7690258905908791
G396,G397,0.9
G397,G398,0.9
G398,G399,0.9
G12,G358,0.7750057980481788
G362,G53,0.9310020209063548
G261,G376,0.940236089287214
G178,G140,0.9
G230,G144,0.748373211088464
G111,G265,0.9
G203,G316,0.9158600295460072
G109,G107,0.9
G151,G317,0.9
G292,G286,0.930236576768835
G252,G19,0.9
G112,G64,0.920404329832203
G309,G21,0.7939915968178168
G187,G42,0.9
G283,G94,0.9
G329,G192,0.734298883321646
G290,G263,0.7613601183672074
G173,G374,0.8124833096832087
G381,G118,0.9117065684760216
G266,G293,0.8689853689116325
G108,G369,0.9
G31,G155,0.93820591045317
G149,G258,0.9474533017064876
G153,G271,0.7503904055996666
G335,G215,0.7825977223351184
G42,G240,0.9
G192,G33,0.9315153082061856
G259,G320,0.8834192303934324
G395,G169,0.8637862178308207
G227,G20,0.9
G335,G338,0.9
G44,G340,0.7854824061877153
G164,G250,0.9242011103183644
G381,G162,0.7421223018508369
G271,G218,0.907905000311388
G251,G389,0.9
G207,G52,0.8696187481386165
G136,G210,0.7052409288717472
G347,G147,0.9
G295,G361,0.9
G85,G24,0.7119318522775814
G208,G264,0.7957317934347675
G327,G304,0.9471534244675626
G225,G279,0.9
G197,G282,0.9
G195,G371,0.7553628949521198
G177,G29,0.9333807975266184
G154,G379,0.7207322833056585
G17,G326,0.7173759147677213
G321,G50,0.73480299019059
G139,G93,0.922349687657133
G382,G306,0.905108296108439
G350,G281,0.9471868268423402
G79,G32,0.9
G348,G213,0.9
G281,G258,0.9425966832533405
G300,G376,0.7408233158431956
G10,G164,0.7918714927529727
G72,G216,0.934011764497323
G269,G117,0.7676051178352566
G1,G287,0.9457822519270368
G392,G269,0.9462247690174476
G398,G71,0.7415477645536481
G259,G306,0.7821996382761607
G348,G132,0.9
G210,G126,0.7467516353405295
G235,G38,0.8916103928064423
G26,G345,0.9272389136587866
G40,G297,0.9
G331,G340,0.7104532558624527
G54,G395,0.8277723530272195
G108,G152,0.7262732284074824
G114,G96,0.7212522379009335
G161,G39,0.9
G315,G216,0.905418832072108
G198,G306,0.7324168567231474
G350,G396,0.8118285270894758
G215,G256,0.7480230215124801
G103,G11,0.814364603648211
G291,G56,0.800692771308684
G331,G344,0.9170608674537234
G111,G73,0.9
G352,G309,0.7090728892253504
G62,G127,0.9
G1,G12,0.7507905684133244
G301,G7,0.9
G165,G116,0.9
G139,G279,0.7153501665351503
G96,G144,0.8094337974327118
G378,G28,0.8206781532684518
G246,G336,0.8994105644634317
G234,G146,0.8990752254733665
G28,G374,0.9294499579186796
G316,G142,0.9
G114,G245,0.7310526330499754
G106,G78,0.7049903319268307
G236,G395,0.7246432080279127
G344,G349,0.7137907723789124
G308,G156,0.9
G255,G352,0.9354074440702758
G226,G64,0.8802238072952541
G138,G332,0.9
G388,G47,0.9
G70,G105,0.9
G213,G393,0.9080639843259216
G253,G384,0.8658493668413746
G101,G350,0.8445402370549953
G37,G269,0.7018269864574842
G72,G323,0.9
G54,G232,0.9
G56,G86,0.723049203368892
G239,G203,0.9
G295,G228,0.8004632872421347
G3,G13,0.8134052340033108
G270,G82,0.8186746070217557
G395,G73,0.8175951564508492
G79,G127,0.7567220443447831
G355,G61,0.8739304161113208
G175,G174,0.9
G315,G291,0.9
G9,G293,0.8675099396949753
G292,G287,0.9
G340,G163,0.9
G185,G143,0.9
G346,G284,0.9
G136,G197,0.9
G318,G351,0.9147692061305012
G25,G179,0.8310924886051936
G61,G176,0.9
G141,G130,0.802236098489196
G169,G104,0.7061861183972938
G205,G18,0.9
G41,G34,0.9
G106,G396,0.7408646026117361
G159,G160,0.9
G92,G221,0.7480331760104445
G116,G53,0.7391492533855006
G202,G170,0.7110218610492555
G348,G144,0.9
G118,G130,0.9
G393,G24,0.7901798970518152
G214,G263,0.7827888999203338
G204,G166,0.766409895591172
G369,G11,0.9142157916244286
G27,G147,0.9
G7,G129,0.7023575692265326
G127,G145,0.9
G120,G227,0.8169697331953996
G98,G116,0.9
G272,G190,0.7617141108782041
G282,G314,0.9
G294,G386,0.9
G141,G176,0.764077338562121
G337,G131,0.898119715532642
G346,G6,0.940425422812853
G205,G357,0.8628016260598207
G393,G78,0.7647781267926276
G244,G155,0.9
G232,G251,0.9
G235,G151,0.9
G136,G126,0.9
G385,G138,0.9
G8,G96,0.9204896773521336
G51,G37,0.9
G372,G190,0.8646362163385196
G117,G336,0.9
G366,G349,0.8816934883857059
G121,G174,0.9
G301,G176,0.8677264557076338
G70,G166,0.7083597161176645
G192,G270,0.9
G290,G169,0.9
G227,G370,0.9181832129674424
G145,G102,0.7277199064725968
G383,G296,0.9
G245,G184,0.7443680374663222
G194,G130,0.8389539226387015
G0,G331,0.9
G1,G255,0.8168007376514317
G360,G167,0.8967629136086827
G70,G166,0.9
G272,G353,0.9337881579797422
G252,G147,0.9121224348125426
G295,G13,0.9
G82,G316,0.7088968071422097
G375,G61,0.9267248770401468
G225,G268,0.9
G135,G327,0.8516459810333926
G46,G57,0.9
G209,G287,0.8747396357550319
G337,G128,0.9
G351,G63,0.8449658118428653
G210,G223,0.9324552019641124
G255,G88,0.9
G351,G368,0.7050413178399711
G5,G139,0.9
G320,G151,0.9279782185262524
G384,G60,0.7547059321657266
G236,G45,0.8180550316268946
G15,G238,0.9287684925600934
G142,G309,0.9231811888310696
G357,G6,0.8230439971072452
G155,G79,0.8878638356062116
G149,G185,0.9
G25,G346,0.8993418611798966
G297,G218,0.9
G218,G320,0.8399155730999872
G284,G74,0.9
G274,G47,0.9
G112,G384,0.863711641875882
G117,G246,0.7024954761052202
G366,G326,0.9
G189,G156,0.7734221249163554
G286,G2,0.7078215782743291
G180,G266,0.9
G64,G144,0.7118788793758646
G231,G323,0.8019119805462788
G347,G227,0.9387993565631704
G290,G71,0.9
G172,G297,0.7602239895761589
G113,G96,0.838512364127831
G389,G86,0.9151949161350192
G386,G26,0.9
G36,G287,0.9
G0,G346,0.7227187763620022
G397,G265,0.8008237779904743
G322,G172,0.9
G87,G260,0.797277814642109
G143,G266,0.9229112077586726
G150,G111,0.9
G161,G30,0.9
G371,G147,0.9
G87,G359,0.9
G89,G189,0.923830401239784
G308,G141,0.7037982829766916
G90,G88,0.8728141208920952
G57,G9,0.8334301658456458
G293,G256,0.732589389203676
G272,G352,0.9
G261,G20,0.9
G79,G54,0.7840161890578277
G66,G363,0.9
G296,G202,0.8593744290467014
G296,G293,0.8597954253238358
G296,G121,0.8799441095689629
G347,G42,0.7336989026399423
G288,G371,0.794174110291239
G352,G139,0.7174356626215431
G18,G294,0.9
G63,G394,0.876670927498757
G157,G63,0.8913808151607163
G348,G392,0.936164229838308
G100,G224,0.8166141870591426
G36,G14,0.9
G346,G80,0.9
G374,G125,0.7203098796462062
G179,G54,0.9
G274,G177,0.912277308157902
G35,G338,0.7900591024217958
G282,G59,0.9
G17,G153,0.8035054222773029
G125,G181,0.9
G162,G257,0.9
G22,G19,0.8521077972615247
G100,G35,0.7262429058703224
G30,G261,0.743049267793821
G105,G320,0.9
G200,G236,0.9
G337,G66,0.8284393242637439
G51,G233,0.9
G4,G345,0.8538740509797021
G395,G323,0.9145415095150842
G227,G174,0.8760974086843476
G114,G113,0.8918311050997527
G104,G117,0.7131377027272212
G45,G149,0.9
G291,G207,0.7605327646001953
G279,G91,0.8994160330023004
G208,G285,0.9
G285,G325,0.9
G285,G327,0.7951027260043514
G167,G46,0.9451473311274204
G264,G23,0.8931023261006314
G43,G282,0.9
G100,G259,0.7945258967777337
G58,G26,0.9
G262,G85,0.9
G399,G396,0.8250236470201393
G125,G35,0.7784231695424695
G209,G33,0.9
G126,G293,0.9
G217,G183,0.8826338905145807
G172,G16,0.9
G242,G281,0.9
G345,G183,0.7735868855053666
G179,G362,0.8431807705009772
G203,G39,0.9
G219,G348,0.8414333677083601
G156,G255,0.8947308861784552
G12,G62,0.7427300485782526
G87,G128,0.8542055904360633
G377,G262,0.9
G237,G322,0.9228512657127924
G121,G114,0.9
G152,G336,0.7256139960285959
G53,G149,0.9
G292,G273,0.8264505800491613
G12,G315,0.9358323272396312
G208,G132,0.9
G209,G371,0.7602556459258938
G208,G385,0.7468026067682705
G164,G389,0.9474187169070274
G46,G193,0.9
G239,G256,0.9
G159,G236,0.9
G30,G347,0.7969361914526281
G392,G46,0.9
G57,G48,0.7304497054643024
G229,G298,0.8220193465679078
G80,G111,0.9
G335,G362,0.7759119805806278
G305,G77,0.9
G145,G219,0.9
G258,G285,0.9364335925374496
G26,G238,0.9
G119,G209,0.7073866112884682
G354,G346,0.9
G149,G359,0.7632206512134758
G168,G295,0.7451111493432383
G97,G371,0.8692765967848278
G329,G335,0.7565393004763552
G281,G69,0.9457337820064872
G399,G61,0.7772562958422063
G206,G93,0.8359643782542615
G225,G399,0.9
G42,G228,0.7870204842727773
G161,G290,0.9013563848316865
G213,G304,0.7231999611868962
G325,G207,0.9
G371,G60,0.8488271058055531
G256,G19,0.9
G21,G256,0.7446210498548061
G324,G179,0.946625003658474
G110,G387,0.9359930273506296
G278,G31,0.7936929621024555
G6,G73,0.767795619648508
G324,G214,0.9
G216,G226,0.9
G279,G306,0.9
G32,G277,0.9
G18,G265,0.7890051975849754
G389,G136,0.7576637478999647
G281,G357,0.89259478324945
G53,G315,0.8141804225459371
G314,G206,0.8171964312395683
G301,G345,0.8101460285157223
G336,G387,0.730254001618313
G316,G149,0.9265825579274252
G69,G71,0.8146133914822504
G314,G110,0.9
G71,G366,0.916462606176638
G183,G19,0.9
G323,G387,0.818321072414426
G161,G116,0.7854506081296403
G60,G354,0.7135437248030896
G12,G239,0.9394848046376252
G44,G64,0.875148485011731
G351,G145,0.8720720793335769
G378,G20,0.7358087746074501
G243,G298,0.8645087300071504
G264,G137,0.9
G193,G289,0.7874130388564573
G229,G54,0.8802364516813905
G168,G93,0.7481132677877534
G134,G251,0.9321687522783918
G207,G281,0.894853728004451
G29,G241,0.866290143506623
G134,G212,0.7209554829673996
G114,G179,0.9
G141,G84,0.9
G2,G330,0.7731525392479376
G362,G353,0.9
G125,G253,0.9
G175,G290,0.8124792874517771
G283,G3,0.8680264339096273
G123,G212,0.7926083811366873
G53,G383,0.9
G12,G282,0.9
G228,G284,0.9
G150,G48,0.9
G128,G318,0.9123258335165856
G287,G10,0.916372101103016
G235,G115,0.7554684118097952
G302,G48,0.9
G112,G108,0.8159331355144941
G121,G17,0.866560019820779
G167,G227,0.8925921636578782
G303,G234,0.9
G27,G317,0.9
G305,G80,0.7566488031730236
G243,G186,0.7494709890834599
G21,G181,0.8661237790186127
G321,G276,0.9
G275,G189,0.8215451441230225
G329,G293,0.8957943731042929
G16,G72,0.847844108807964
G132,G192,0.9
G318,G33,0.7269734075654569
G297,G189,0.7848220112448379
G41,G12,0.8414521470269742
G42,G296,0.9393063812114196
G172,G399,0.8860586897298446
G133,G42,0.9
G1,G218,0.7675493095044748
G112,G158,0.7559750635622874
G320,G65,0.9465846839291217
G270,G195,0.735276525870171
G215,G125,0.9
G119,G106,0.9
G272,G246,0.7370416240036977
G314,G147,0.8376591966870048
G222,G86,0.9
G364,G31,0.8477825232539651
G38,G84,0.9426028404677252
G311,G258,0.9
G7,G315,0.8361791538845078
G351,G88,0.8397434344174073
G196,G278,0.9
G137,G21,0.715823341851041
G369,G100,0.9
G126,G383,0.9
G289,G290,0.945522080756833
G293,G336,0.9
G1,G314,0.9
G59,G342,0.7123805068460879
G53,G26,0.7773555683098551
G4,G367,0.8400000861324565
G290,G351,0.7988263577131408
G142,G27,0.8177374815984328
G209,G387,0.947042655360538
G82,G298,0.8182478237495833
G362,G332,0.8676806457202817
G387,G179,0.8848366519333177
G310,G24,0.8110985131675894
G13,G162,0.9
G374,G338,0.805371050354889
G377,G279,0.7279689618602444
G387,G141,0.9386621874848684
G10,G353,0.9
G10,G199,0.8157049870805866
G43,G395,0.9
G35,G247,0.9434711894125314
G140,G113,0.8855397264303522
G236,G333,0.9
G153,G186,0.92975772781967
G144,G321,0.9
G356,G164,0.9
G389,G150,0.9
G102,G171,0.8047786594767208
G283,G96,0.9175454373392612
G0,G117,0.9096103213515868
G323,G325,0.9
G39,G6,0.7073132311891054
G58,G11,0.9
G106,G0,0.9089742997245588
G204,G54,0.9
G213,G68,0.8139921011006653
G110,G48,0.9
G259,G185,0.8845297244945695
G203,G76,0.8880794066555527
G325,G375,0.8863279581745095
G307,G232,0.9109807011749964
G223,G231,0.9
G347,G190,0.9
G3,G294,0.9
G254,G177,0.71350053964672
G355,G239,0.8037396619307073
G85,G117,0.808443148210084
G53,G137,0.8371051410884172
G391,G184,0.9
G257,G275,0.9
G174,G162,0.9
G361,G368,0.8549468840104582
G144,G120,0.7904247548401473
G79,G31,0.7040488909381114
G262,G245,0.9114372045570184
G36,G181,0.8470768266117865
G137,G125,0.9
G153,G139,0.9
G126,G155,0.8173362794447927
G16,G330,0.8086924085163018
G280,G230,0.7337929821795766
G313,G75,0.9145234023117136
G304,G161,0.7517239205492974
G61,G160,0.9
G194,G221,0.9261350053464158
G187,G115,0.9
G55,G194,0.9
G199,G191,0.8802521165389455
G177,G259,0.9
G61,G271,0.9
G349,G300,0.8818309148497772
G378,G278,0.8595300360406652
G95,G267,0.9
G144,G13,0.771019502977268
G247,G223,0.8464894966799767
G353,G125,0.9
G150,G99,0.78593646281799
G343,G303,0.9
G390,G284,0.7475638142480531
G99,G91,0.8376627170109889
G81,G351,0.8529517932371287
G158,G106,0.8831089363240985
G170,G159,0.9
G355,G41,0.7574399316266734
G117,G259,0.7277020308703669
G30,G211,0.8054296850689577
G251,G352,0.8608659682286917
G70,G81,0.7522765140683076
G189,G23,0.7061247789836267
G101,G35,0.8880476664462612
G290,G286,0.7908657435482201
G361,G152,0.9171469536995224
G128,G221,0.9456934963266892
G299,G111,0.9
G199,G78,0.9
G77,G53,0.7771698576670116
G63,G234,0.9386700552128382
G362,G207,0.9
G280,G347,0.9013062504137592
G264,G370,0.9102483834345624
G297,G40,0.7106481441323778
G316,G79,0.791843150748982
G144,G93,0.9
G128,G370,0.7625515663829104
G375,G205,0.827846326425584
G216,G225,0.8480836827394955
G45,G345,0.9
G313,G200,0.7458878939958279
G166,G186,0.7819445968206566
G46,G247,0.9
G62,G134,0.7385224960663317
G170,G16,0.899607086486275
G320,G262,0.9
G34,G185,0.7647859664312454
G339,G276,0.9
G10,G250,0.92133336913561
G391,G221,0.7439278524578838
G193,G73,0.7665460089990451
G192,G355,0.9
G123,G137,0.8414633442125813
G233,G184,0.7156544256761406
G9,G94,0.9275728866338148
G357,G7,0.9103390218848666
G385,G371,0.9
G95,G290,0.8491998288142943
G282,G156,0.7427775863353867
G243,G53,0.8590689847208846
G128,G118,0.9
G343,G306,0.9434111878845116
G377,G53,0.8096628252087771
G275,G77,0.8917797812925258
G194,G115,0.847451794818328
G387,G55,0.8571524498584325
G102,G273,0.9
G341,G385,0.7002601614141684
G104,G290,0.7225766374510662
G143,G229,0.9
G58,G384,0.7695272501818401
G106,G74,0.9
G185,G218,0.9
G132,G174,0.8320892502186259
G292,G131,0.8702970864564892
G333,G179,0.795614430615674
G118,G385,0.7375596020129042
G84,G117,0.9
G383,G158,0.8070680545687323
G275,G156,0.9
G23,G56,0.9
G344,G345,0.9
G90,G44,0.9
G131,G297,0.71512381534531
G251,G159,0.9
G112,G237,0.9
G389,G212,0.9279357390960928
G104,G387,0.9
G286,G91,0.9
G126,G119,0.9
G75,G312,0.8558012769489931
G341,G234,0.9
G284,G377,0.9
G177,G368,0.8344246529306716
G399,G305,0.946479904734122
G384,G149,0.9110228414914946
G142,G237,0.7401284501168651
G358,G71,0.9
G395,G196,0.8198969664491362
G295,G69,0.9
G352,G55,0.8540828043739914
G297,G102,0.887875218031013
G107,G313,0.9
G262,G199,0.9
G245,G222,0.9201391688957256
G115,G378,0.9025665216405174
G62,G366,0.9
G2,G321,0.9282352319437464
G23,G69,0.9070832014592752
G140,G301,0.8796070410456261
G73,G399,0.9
G334,G388,0.7531412231006309
G378,G346,0.801878409571307
G370,G387,0.7159833589517183
G291,G251,0.9
G212,G375,0.9
G378,G150,0.7358809734895752
G347,G133,0.9
G391,G91,0.767494136945498
G225,G295,0.9
G91,G333,0.8849719713392206
G39,G1,0.8911528274501666
G105,G324,0.8431932423343191
G106,G229,0.9371051363108532
G309,G367,0.9
G25,G300,0.9
G23,G286,0.805603330435025
G74,G340,0.7242084903857137
G162,G207,0.7817765159676504
G95,G28,0.7609985244623172
G14,G60,0.9478902165040136
G242,G295,0.9091317093194212
G323,G9,0.807958310485823
G12,G360,0.9
G115,G365,0.879912965846527
G352,G70,0.7813010542564096
G130,G212,0.719144764983282
G73,G125,0.8994951188630153
G275,G55,0.9
G270,G148,0.9
G394,G94,0.8286836106915214
G318,G236,0.7457216574221863
G130,G124,0.8046216538940896
G324,G112,0.7053591747413116
G231,G210,0.9
G48,G18,0.8314537526094028
G50,G325,0.8586910782701519
G318,G275,0.7374521080366268
G214,G42,0.9
G320,G362,0.9
G283,G212,0.9106170488376674
G128,G270,0.7888794060635763
G314,G282,0.9
G0,G332,0.9056973194221472
G256,G382,0.8046629538649357
G211,G187,0.9
G203,G111,0.9040381647827932
G20,G291,0.9
G256,G12,0.9
